exID,pairID,responseID,ground_truth,response3,reported_difficulty
2,591,4687,Non-mates,1,1
81,591,4688,Non-mates,1,2
32,591,4689,Non-mates,1,NA
108,591,4690,Non-mates,2,NA
109,591,4691,Non-mates,2,NA
11,591,4692,Non-mates,1,NA
13,591,4693,Non-mates,1,NA
158,591,4694,Non-mates,1,NA
15,591,4695,Non-mates,2,4
160,591,4696,Non-mates,1,NA
74,591,4697,Non-mates,1,4
94,591,4698,Non-mates,1,NA
19,591,4699,Non-mates,1,NA
97,591,4700,Non-mates,2,NA
125,591,4701,Non-mates,1,NA
31,712,4702,Non-mates,2,4
64,712,4703,Non-mates,2,4
89,712,4704,Non-mates,1,2
10,712,4705,Non-mates,1,NA
21,712,4706,Non-mates,2,2
124,712,4707,Non-mates,1,4
169,712,4708,Non-mates,1,NA
55,712,4709,Non-mates,2,NA
80,712,4710,Non-mates,2,2
101,712,4711,Non-mates,2,2
57,712,4712,Non-mates,1,NA
127,712,4713,Non-mates,1,4
58,712,4714,Non-mates,1,2
83,712,4715,Non-mates,2,4
61,712,4716,Non-mates,1,2
30,712,4717,Non-mates,1,NA
65,712,4718,Non-mates,2,2
138,712,4719,Non-mates,2,2
68,712,4720,Non-mates,1,NA
70,712,4721,Non-mates,1,2
161,712,4722,Non-mates,2,NA
43,712,4723,Non-mates,2,NA
16,712,4724,Non-mates,1,NA
22,712,4725,Non-mates,1,2
149,712,4726,Non-mates,2,4
4,487,4727,Mates,3,2
142,487,4728,Mates,3,NA
17,487,4729,Mates,3,2
51,487,4730,Mates,3,2
123,487,4731,Mates,3,2
77,487,4732,Mates,3,NA
169,487,4733,Mates,3,NA
126,487,4734,Mates,2,NA
26,487,4735,Mates,3,NA
83,487,4736,Mates,3,2
5,487,4737,Mates,3,2
32,487,4738,Mates,3,NA
156,487,4739,Mates,3,1
109,487,4740,Mates,3,NA
67,487,4741,Mates,3,2
12,487,4742,Mates,3,2
162,487,4743,Mates,3,2
121,487,4744,Mates,3,NA
48,487,4745,Mates,3,NA
167,487,4746,Mates,3,1
148,487,4747,Mates,3,2
23,487,4748,Mates,3,NA
82,411,4749,Mates,2,4
31,411,4750,Mates,2,NA
89,411,4751,Mates,2,4
71,411,4752,Mates,2,NA
41,411,4753,Mates,2,2
95,411,4754,Mates,2,4
55,411,4755,Mates,2,NA
57,411,4756,Mates,2,NA
128,411,4757,Mates,2,NA
58,411,4758,Mates,2,NA
61,411,4759,Mates,1,4
86,411,4760,Mates,2,4
132,411,4761,Mates,2,NA
6,411,4762,Mates,2,2
107,411,4763,Mates,2,4
34,411,4764,Mates,2,NA
35,411,4765,Mates,2,4
91,411,4766,Mates,2,2
68,411,4767,Mates,1,NA
147,411,4768,Mates,1,2
64,723,4769,Non-mates,2,4
8,723,4770,Non-mates,1,NA
142,723,4771,Non-mates,1,NA
72,723,4772,Non-mates,1,NA
45,723,4773,Non-mates,1,NA
77,723,4774,Non-mates,1,NA
124,723,4775,Non-mates,1,4
27,723,4776,Non-mates,1,NA
103,723,4777,Non-mates,2,NA
29,723,4778,Non-mates,1,4
155,723,4779,Non-mates,2,4
111,723,4780,Non-mates,1,2
137,723,4781,Non-mates,1,4
115,723,4782,Non-mates,1,NA
141,723,4783,Non-mates,1,NA
75,723,4784,Non-mates,1,4
93,723,4785,Non-mates,1,NA
46,723,4786,Non-mates,2,4
18,723,4787,Non-mates,1,NA
48,723,4788,Non-mates,NA,NA
98,723,4789,Non-mates,2,4
89,173,4790,Mates,3,NA
10,173,4791,Mates,1,2
40,173,4792,Mates,3,NA
117,173,4793,Mates,3,2
41,173,4794,Mates,3,NA
145,173,4795,Mates,3,4
95,173,4796,Mates,3,NA
77,173,4797,Mates,3,NA
96,173,4798,Mates,1,2
124,173,4799,Mates,3,NA
57,173,4800,Mates,3,2
152,173,4801,Mates,3,2
128,173,4802,Mates,3,1
3,173,4803,Mates,2,NA
83,173,4804,Mates,3,NA
61,173,4805,Mates,3,2
104,173,4806,Mates,3,2
86,173,4807,Mates,3,1
34,173,4808,Mates,3,2
156,173,4809,Mates,3,1
35,173,4810,Mates,3,4
157,173,4811,Mates,3,NA
70,173,4812,Mates,3,NA
167,173,4813,Mates,3,2
130,427,4814,Mates,1,NA
87,427,4815,Mates,NA,NA
106,427,4816,Mates,NA,NA
64,427,4817,Mates,1,2
41,427,4818,Mates,1,NA
51,427,4819,Mates,1,1
123,427,4820,Mates,2,NA
124,427,4821,Mates,NA,NA
55,427,4822,Mates,NA,NA
152,427,4823,Mates,NA,NA
128,427,4824,Mates,1,2
3,427,4825,Mates,NA,NA
58,427,4826,Mates,NA,NA
28,427,4827,Mates,NA,NA
83,427,4828,Mates,NA,NA
104,427,4829,Mates,1,1
86,427,4830,Mates,1,2
6,427,4831,Mates,2,5
107,427,4832,Mates,NA,NA
34,427,4833,Mates,1,1
35,427,4834,Mates,NA,NA
91,427,4835,Mates,1,2
157,427,4836,Mates,1,1
68,427,4837,Mates,1,1
69,427,4838,Mates,NA,NA
70,427,4839,Mates,1,2
116,427,4840,Mates,1,2
163,427,4841,Mates,2,2
167,427,4842,Mates,NA,NA
82,137,4843,Mates,NA,NA
130,137,4844,Mates,NA,NA
31,137,4845,Mates,NA,NA
10,137,4846,Mates,NA,NA
146,137,4847,Mates,NA,NA
21,137,4848,Mates,NA,NA
54,137,4849,Mates,NA,NA
55,137,4850,Mates,NA,NA
80,137,4851,Mates,NA,NA
25,137,4852,Mates,NA,NA
127,137,4853,Mates,NA,NA
61,137,4854,Mates,NA,NA
133,137,4855,Mates,NA,NA
88,137,4856,Mates,NA,NA
156,137,4857,Mates,NA,NA
65,137,4858,Mates,NA,NA
138,137,4859,Mates,NA,NA
37,137,4860,Mates,NA,NA
114,137,4861,Mates,NA,NA
70,137,4862,Mates,NA,NA
159,137,4863,Mates,NA,NA
161,137,4864,Mates,NA,NA
43,137,4865,Mates,NA,NA
73,137,4866,Mates,NA,NA
120,137,4867,Mates,NA,NA
121,137,4868,Mates,NA,NA
99,137,4869,Mates,NA,NA
82,407,4870,Mates,2,5
130,407,4871,Mates,3,4
7,407,4872,Mates,1,4
14,407,4873,Mates,2,NA
72,407,4874,Mates,2,NA
45,407,4875,Mates,NA,NA
77,407,4876,Mates,NA,NA
96,407,4877,Mates,2,NA
151,407,4878,Mates,2,4
80,407,4879,Mates,2,4
5,407,4880,Mates,2,2
133,407,4881,Mates,2,2
154,407,4882,Mates,2,NA
134,407,4883,Mates,2,2
65,407,4884,Mates,2,4
136,407,4885,Mates,2,4
12,407,4886,Mates,2,4
114,407,4887,Mates,2,NA
161,407,4888,Mates,2,NA
73,407,4889,Mates,2,5
162,407,4890,Mates,2,4
144,407,4891,Mates,2,2
119,407,4892,Mates,2,2
120,407,4893,Mates,1,NA
52,407,4894,Mates,1,2
78,407,4895,Mates,2,NA
22,407,4896,Mates,NA,NA
149,407,4897,Mates,1,4
99,407,4898,Mates,2,NA
100,407,4899,Mates,2,5
59,515,4900,Mates,2,NA
85,515,4901,Mates,1,2
87,515,4902,Mates,2,2
7,515,4903,Mates,2,NA
39,515,4904,Mates,2,2
117,515,4905,Mates,2,2
126,515,4906,Mates,2,NA
101,515,4907,Mates,2,2
25,515,4908,Mates,2,NA
104,515,4909,Mates,2,NA
153,515,4910,Mates,2,2
134,515,4911,Mates,2,2
9,515,4912,Mates,2,NA
111,515,4913,Mates,2,2
12,515,4914,Mates,2,NA
70,515,4915,Mates,2,NA
162,515,4916,Mates,3,2
48,515,4917,Mates,NA,NA
22,515,4918,Mates,2,2
99,515,4919,Mates,1,4
23,515,4920,Mates,2,2
82,517,4921,Mates,2,4
102,517,4922,Mates,2,2
84,517,4923,Mates,2,2
130,517,4924,Mates,2,NA
14,517,4925,Mates,2,2
17,517,4926,Mates,2,2
95,517,4927,Mates,2,NA
146,517,4928,Mates,NA,NA
51,517,4929,Mates,2,2
123,517,4930,Mates,2,1
1,517,4931,Mates,2,2
58,517,4932,Mates,2,2
104,517,4933,Mates,2,2
62,517,4934,Mates,2,2
153,517,4935,Mates,2,1
86,517,4936,Mates,2,NA
88,517,4937,Mates,2,1
108,517,4938,Mates,2,2
11,517,4939,Mates,2,4
136,517,4940,Mates,2,2
166,517,4941,Mates,2,2
19,517,4942,Mates,2,NA
53,517,4943,Mates,2,NA
82,26,4944,Mates,2,5
71,26,4945,Mates,2,NA
117,26,4946,Mates,2,NA
142,26,4947,Mates,NA,NA
45,26,4948,Mates,2,NA
145,26,4949,Mates,2,5
54,26,4950,Mates,2,4
55,26,4951,Mates,2,2
80,26,4952,Mates,2,4
25,26,4953,Mates,2,NA
127,26,4954,Mates,2,4
61,26,4955,Mates,1,2
86,26,4956,Mates,2,4
88,26,4957,Mates,2,5
34,26,4958,Mates,2,4
156,26,4959,Mates,2,2
65,26,4960,Mates,1,NA
138,26,4961,Mates,2,NA
37,26,4962,Mates,1,NA
114,26,4963,Mates,2,NA
70,26,4964,Mates,1,NA
159,26,4965,Mates,2,NA
43,26,4966,Mates,1,NA
73,26,4967,Mates,1,NA
121,26,4968,Mates,2,NA
99,26,4969,Mates,2,NA
130,433,4970,Mates,2,NA
106,433,4971,Mates,3,4
7,433,4972,Mates,3,NA
39,433,4973,Mates,3,4
117,433,4974,Mates,3,NA
41,433,4975,Mates,3,4
45,433,4976,Mates,2,NA
17,433,4977,Mates,2,4
54,433,4978,Mates,3,NA
55,433,4979,Mates,1,4
80,433,4980,Mates,3,4
25,433,4981,Mates,NA,NA
127,433,4982,Mates,2,4
61,433,4983,Mates,3,5
133,433,4984,Mates,2,4
88,433,4985,Mates,2,5
134,433,4986,Mates,3,NA
156,433,4987,Mates,3,NA
65,433,4988,Mates,3,NA
138,433,4989,Mates,NA,NA
37,433,4990,Mates,3,4
114,433,4991,Mates,3,4
70,433,4992,Mates,3,NA
159,433,4993,Mates,2,NA
161,433,4994,Mates,3,NA
43,433,4995,Mates,3,NA
73,433,4996,Mates,3,4
121,433,4997,Mates,2,5
99,433,4998,Mates,3,NA
106,711,4999,Non-mates,2,4
7,711,5000,Non-mates,1,NA
8,711,5001,Non-mates,1,4
45,711,5002,Non-mates,NA,NA
54,711,5003,Non-mates,1,2
152,711,5004,Non-mates,1,4
28,711,5005,Non-mates,1,1
104,711,5006,Non-mates,1,4
133,711,5007,Non-mates,NA,NA
107,711,5008,Non-mates,2,4
154,711,5009,Non-mates,1,NA
88,711,5010,Non-mates,1,4
134,711,5011,Non-mates,2,NA
156,711,5012,Non-mates,NA,NA
35,711,5013,Non-mates,1,4
112,711,5014,Non-mates,NA,NA
162,711,5015,Non-mates,1,5
50,711,5016,Non-mates,1,NA
100,711,5017,Non-mates,2,4
4,92,5018,Mates,2,NA
64,92,5019,Mates,2,4
7,92,5020,Mates,NA,NA
89,92,5021,Mates,2,NA
113,92,5022,Mates,2,NA
42,92,5023,Mates,2,4
45,92,5024,Mates,NA,NA
145,92,5025,Mates,1,4
123,92,5026,Mates,NA,NA
77,92,5027,Mates,NA,NA
150,92,5028,Mates,NA,NA
24,92,5029,Mates,2,4
79,92,5030,Mates,2,NA
2,92,5031,Mates,2,NA
105,92,5032,Mates,NA,NA
108,92,5033,Mates,NA,NA
90,92,5034,Mates,2,2
36,92,5035,Mates,2,2
158,92,5036,Mates,NA,NA
118,92,5037,Mates,2,NA
18,92,5038,Mates,2,NA
94,92,5039,Mates,2,NA
165,92,5040,Mates,2,NA
122,92,5041,Mates,NA,NA
97,92,5042,Mates,NA,NA
130,553,5043,Non-mates,1,2
64,553,5044,Non-mates,1,2
89,553,5045,Non-mates,1,1
8,553,5046,Non-mates,1,1
117,553,5047,Non-mates,1,2
41,553,5048,Non-mates,1,1
164,553,5049,Non-mates,1,1
21,553,5050,Non-mates,1,2
124,553,5051,Non-mates,1,NA
1,553,5052,Non-mates,1,2
24,553,5053,Non-mates,1,2
26,553,5054,Non-mates,1,NA
129,553,5055,Non-mates,1,1
131,553,5056,Non-mates,1,NA
63,553,5057,Non-mates,1,2
33,553,5058,Non-mates,1,1
9,553,5059,Non-mates,1,2
66,553,5060,Non-mates,1,1
67,553,5061,Non-mates,1,1
139,553,5062,Non-mates,1,1
143,553,5063,Non-mates,1,NA
166,553,5064,Non-mates,1,1
102,633,5065,Non-mates,2,NA
130,633,5066,Non-mates,2,NA
87,633,5067,Non-mates,2,4
106,633,5068,Non-mates,1,NA
117,633,5069,Non-mates,2,NA
145,633,5070,Non-mates,2,5
95,633,5071,Non-mates,2,NA
123,633,5072,Non-mates,2,NA
128,633,5073,Non-mates,2,NA
86,633,5074,Non-mates,1,4
132,633,5075,Non-mates,2,4
157,633,5076,Non-mates,2,NA
12,633,5077,Non-mates,2,NA
69,633,5078,Non-mates,2,2
116,633,5079,Non-mates,2,NA
144,633,5080,Non-mates,2,2
119,633,5081,Non-mates,2,2
120,633,5082,Non-mates,2,4
47,633,5083,Non-mates,2,NA
121,633,5084,Non-mates,2,NA
99,633,5085,Non-mates,2,NA
82,488,5086,Mates,1,NA
102,488,5087,Mates,3,4
84,488,5088,Mates,2,4
106,488,5089,Mates,2,4
113,488,5090,Mates,3,NA
39,488,5091,Mates,3,NA
41,488,5092,Mates,3,NA
45,488,5093,Mates,2,NA
21,488,5094,Mates,3,NA
1,488,5095,Mates,3,NA
55,488,5096,Mates,3,NA
127,488,5097,Mates,3,NA
103,488,5098,Mates,3,NA
30,488,5099,Mates,2,5
86,488,5100,Mates,1,4
91,488,5101,Mates,1,NA
69,488,5102,Mates,3,5
159,488,5103,Mates,2,NA
118,488,5104,Mates,3,NA
120,488,5105,Mates,3,2
98,488,5106,Mates,2,NA
4,511,5107,Mates,NA,NA
89,511,5108,Mates,1,4
41,511,5109,Mates,2,NA
72,511,5110,Mates,NA,NA
164,511,5111,Mates,NA,NA
169,511,5112,Mates,NA,NA
79,511,5113,Mates,2,NA
56,511,5114,Mates,NA,NA
81,511,5115,Mates,2,4
60,511,5116,Mates,2,NA
107,511,5117,Mates,NA,NA
65,511,5118,Mates,NA,NA
90,511,5119,Mates,NA,NA
139,511,5120,Mates,2,4
159,511,5121,Mates,NA,NA
74,511,5122,Mates,NA,NA
93,511,5123,Mates,NA,NA
47,511,5124,Mates,2,NA
49,511,5125,Mates,NA,NA
78,511,5126,Mates,2,NA
7,162,5127,Mates,1,2
8,162,5128,Mates,3,2
10,162,5129,Mates,3,NA
39,162,5130,Mates,3,NA
40,162,5131,Mates,3,2
117,162,5132,Mates,3,1
142,162,5133,Mates,3,1
21,162,5134,Mates,3,2
96,162,5135,Mates,3,1
124,162,5136,Mates,3,2
56,162,5137,Mates,3,1
101,162,5138,Mates,3,NA
3,162,5139,Mates,3,4
83,162,5140,Mates,3,2
104,162,5141,Mates,3,2
30,162,5142,Mates,3,2
107,162,5143,Mates,3,NA
154,162,5144,Mates,3,2
91,162,5145,Mates,3,NA
112,162,5146,Mates,3,NA
116,162,5147,Mates,3,1
162,162,5148,Mates,3,2
16,162,5149,Mates,3,2
144,162,5150,Mates,3,2
47,162,5151,Mates,3,NA
167,162,5152,Mates,3,1
130,143,5153,Mates,NA,NA
21,143,5154,Mates,NA,NA
51,143,5155,Mates,NA,NA
150,143,5156,Mates,NA,NA
126,143,5157,Mates,NA,NA
155,143,5158,Mates,NA,NA
109,143,5159,Mates,NA,NA
9,143,5160,Mates,NA,NA
67,143,5161,Mates,NA,NA
75,143,5162,Mates,NA,NA
46,143,5163,Mates,NA,NA
76,143,5164,Mates,NA,NA
165,143,5165,Mates,NA,NA
49,143,5166,Mates,NA,NA
122,143,5167,Mates,NA,NA
19,143,5168,Mates,NA,NA
125,143,5169,Mates,NA,NA
23,143,5170,Mates,NA,NA
130,124,5171,Mates,2,NA
87,124,5172,Mates,3,4
7,124,5173,Mates,3,NA
8,124,5174,Mates,3,2
142,124,5175,Mates,3,4
41,124,5176,Mates,3,NA
17,124,5177,Mates,3,4
164,124,5178,Mates,3,5
21,124,5179,Mates,2,NA
51,124,5180,Mates,2,4
151,124,5181,Mates,3,4
80,124,5182,Mates,3,4
25,124,5183,Mates,2,NA
127,124,5184,Mates,2,4
5,124,5185,Mates,2,NA
88,124,5186,Mates,3,4
134,124,5187,Mates,2,2
65,124,5188,Mates,1,NA
136,124,5189,Mates,3,NA
138,124,5190,Mates,2,NA
12,124,5191,Mates,3,4
114,124,5192,Mates,2,NA
159,124,5193,Mates,3,NA
161,124,5194,Mates,3,NA
73,124,5195,Mates,3,4
119,124,5196,Mates,2,NA
120,124,5197,Mates,3,1
22,124,5198,Mates,2,2
149,124,5199,Mates,3,NA
99,124,5200,Mates,2,4
100,124,5201,Mates,3,NA
7,653,5202,Non-mates,1,NA
113,653,5203,Non-mates,1,5
117,653,5204,Non-mates,1,NA
42,653,5205,Non-mates,1,NA
17,653,5206,Non-mates,1,4
164,653,5207,Non-mates,1,4
150,653,5208,Non-mates,1,NA
60,653,5209,Non-mates,1,2
62,653,5210,Non-mates,1,NA
153,653,5211,Non-mates,1,2
105,653,5212,Non-mates,1,NA
90,653,5213,Non-mates,1,4
110,653,5214,Non-mates,1,4
36,653,5215,Non-mates,2,5
92,653,5216,Non-mates,1,4
118,653,5217,Non-mates,1,2
76,653,5218,Non-mates,1,4
122,653,5219,Non-mates,2,4
53,653,5220,Non-mates,1,NA
148,653,5221,Non-mates,1,2
168,653,5222,Non-mates,1,NA
23,653,5223,Non-mates,1,NA
106,671,5224,Non-mates,1,NA
8,671,5225,Non-mates,1,4
10,671,5226,Non-mates,1,2
40,671,5227,Non-mates,1,2
145,671,5228,Non-mates,1,4
123,671,5229,Non-mates,1,NA
77,671,5230,Non-mates,1,NA
96,671,5231,Non-mates,2,NA
151,671,5232,Non-mates,1,4
56,671,5233,Non-mates,1,NA
25,671,5234,Non-mates,1,NA
3,671,5235,Non-mates,2,NA
5,671,5236,Non-mates,1,2
6,671,5237,Non-mates,1,NA
34,671,5238,Non-mates,1,2
91,671,5239,Non-mates,NA,NA
136,671,5240,Non-mates,1,NA
37,671,5241,Non-mates,1,4
114,671,5242,Non-mates,1,NA
159,671,5243,Non-mates,1,NA
73,671,5244,Non-mates,1,NA
163,671,5245,Non-mates,1,NA
52,671,5246,Non-mates,1,NA
147,671,5247,Non-mates,1,NA
167,671,5248,Non-mates,1,NA
78,671,5249,Non-mates,1,NA
84,434,5250,Mates,2,2
64,434,5251,Mates,2,4
39,434,5252,Mates,2,4
142,434,5253,Mates,2,2
42,434,5254,Mates,2,1
146,434,5255,Mates,2,4
124,434,5256,Mates,2,2
150,434,5257,Mates,2,1
1,434,5258,Mates,2,NA
26,434,5259,Mates,2,NA
27,434,5260,Mates,2,1
29,434,5261,Mates,2,NA
32,434,5262,Mates,2,2
33,434,5263,Mates,2,2
11,434,5264,Mates,2,NA
66,434,5265,Mates,2,2
111,434,5266,Mates,2,2
13,434,5267,Mates,2,2
115,434,5268,Mates,2,5
139,434,5269,Mates,2,NA
15,434,5270,Mates,2,NA
74,434,5271,Mates,2,2
118,434,5272,Mates,2,NA
148,434,5273,Mates,2,2
168,434,5274,Mates,2,NA
4,567,5275,Non-mates,1,NA
130,567,5276,Non-mates,1,4
64,567,5277,Non-mates,1,4
7,567,5278,Non-mates,1,NA
10,567,5279,Non-mates,1,NA
14,567,5280,Non-mates,2,4
95,567,5281,Non-mates,1,4
123,567,5282,Non-mates,1,4
79,567,5283,Non-mates,1,2
2,567,5284,Non-mates,1,2
81,567,5285,Non-mates,1,4
32,567,5286,Non-mates,1,4
108,567,5287,Non-mates,1,4
109,567,5288,Non-mates,1,NA
11,567,5289,Non-mates,1,NA
13,567,5290,Non-mates,1,4
158,567,5291,Non-mates,1,NA
15,567,5292,Non-mates,1,NA
160,567,5293,Non-mates,1,NA
74,567,5294,Non-mates,1,4
94,567,5295,Non-mates,1,NA
19,567,5296,Non-mates,1,4
97,567,5297,Non-mates,NA,NA
125,567,5298,Non-mates,1,4
64,360,5299,Mates,2,NA
10,360,5300,Mates,1,2
113,360,5301,Mates,1,NA
72,360,5302,Mates,2,NA
95,360,5303,Mates,2,4
124,360,5304,Mates,1,2
150,360,5305,Mates,1,1
54,360,5306,Mates,1,NA
57,360,5307,Mates,2,2
152,360,5308,Mates,2,NA
128,360,5309,Mates,2,NA
58,360,5310,Mates,2,2
61,360,5311,Mates,1,4
104,360,5312,Mates,1,2
86,360,5313,Mates,2,4
6,360,5314,Mates,2,2
34,360,5315,Mates,2,2
156,360,5316,Mates,2,2
35,360,5317,Mates,2,4
157,360,5318,Mates,2,NA
68,360,5319,Mates,1,2
69,360,5320,Mates,2,1
70,360,5321,Mates,1,2
43,360,5322,Mates,2,NA
121,360,5323,Mates,2,NA
167,360,5324,Mates,2,NA
102,655,5325,Non-mates,1,4
4,655,5326,Non-mates,1,NA
84,655,5327,Non-mates,1,4
130,655,5328,Non-mates,1,4
106,655,5329,Non-mates,1,NA
64,655,5330,Non-mates,1,5
7,655,5331,Non-mates,1,NA
40,655,5332,Non-mates,1,NA
164,655,5333,Non-mates,1,4
95,655,5334,Non-mates,1,4
51,655,5335,Non-mates,1,4
55,655,5336,Non-mates,1,4
101,655,5337,Non-mates,2,4
58,655,5338,Non-mates,1,NA
61,655,5339,Non-mates,1,NA
30,655,5340,Non-mates,2,5
65,655,5341,Non-mates,1,2
70,655,5342,Non-mates,1,NA
161,655,5343,Non-mates,1,4
16,655,5344,Non-mates,1,NA
45,406,5345,Mates,2,NA
17,406,5346,Mates,2,NA
96,406,5347,Mates,2,NA
124,406,5348,Mates,2,2
169,406,5349,Mates,NA,NA
24,406,5350,Mates,2,4
126,406,5351,Mates,2,NA
2,406,5352,Mates,2,NA
129,406,5353,Mates,2,4
153,406,5354,Mates,NA,NA
105,406,5355,Mates,2,NA
32,406,5356,Mates,2,4
108,406,5357,Mates,2,4
90,406,5358,Mates,2,NA
110,406,5359,Mates,2,4
137,406,5360,Mates,2,4
36,406,5361,Mates,2,4
158,406,5362,Mates,NA,NA
115,406,5363,Mates,1,4
139,406,5364,Mates,2,NA
118,406,5365,Mates,2,2
48,406,5366,Mates,NA,NA
94,406,5367,Mates,3,4
165,406,5368,Mates,2,NA
166,406,5369,Mates,2,NA
122,406,5370,Mates,NA,NA
53,406,5371,Mates,2,NA
97,406,5372,Mates,2,NA
98,406,5373,Mates,2,NA
82,83,5374,Mates,3,NA
41,83,5375,Mates,3,2
45,83,5376,Mates,2,4
164,83,5377,Mates,3,4
95,83,5378,Mates,3,NA
77,83,5379,Mates,3,NA
96,83,5380,Mates,3,1
150,83,5381,Mates,3,2
1,83,5382,Mates,2,NA
26,83,5383,Mates,3,4
27,83,5384,Mates,3,NA
103,83,5385,Mates,3,2
29,83,5386,Mates,3,NA
60,83,5387,Mates,3,NA
62,83,5388,Mates,3,NA
131,83,5389,Mates,3,4
63,83,5390,Mates,3,2
155,83,5391,Mates,3,4
33,83,5392,Mates,3,2
11,83,5393,Mates,3,2
66,83,5394,Mates,3,2
67,83,5395,Mates,3,2
111,83,5396,Mates,3,2
13,83,5397,Mates,2,4
15,83,5398,Mates,3,5
160,83,5399,Mates,3,4
143,83,5400,Mates,3,NA
74,83,5401,Mates,3,NA
18,83,5402,Mates,2,4
148,83,5403,Mates,3,1
168,83,5404,Mates,3,NA
102,702,5405,Non-mates,1,2
106,702,5406,Non-mates,1,1
113,702,5407,Non-mates,1,NA
45,702,5408,Non-mates,1,2
17,702,5409,Non-mates,1,2
124,702,5410,Non-mates,1,2
150,702,5411,Non-mates,1,1
27,702,5412,Non-mates,1,1
103,702,5413,Non-mates,1,1
29,702,5414,Non-mates,1,1
155,702,5415,Non-mates,1,2
111,702,5416,Non-mates,1,1
137,702,5417,Non-mates,1,1
115,702,5418,Non-mates,1,1
141,702,5419,Non-mates,1,2
75,702,5420,Non-mates,1,1
93,702,5421,Non-mates,1,2
46,702,5422,Non-mates,1,2
18,702,5423,Non-mates,1,1
48,702,5424,Non-mates,1,2
98,702,5425,Non-mates,1,2
82,615,5426,Non-mates,NA,NA
102,615,5427,Non-mates,2,2
130,615,5428,Non-mates,NA,NA
87,615,5429,Non-mates,NA,NA
106,615,5430,Non-mates,NA,NA
7,615,5431,Non-mates,NA,NA
89,615,5432,Non-mates,2,2
135,615,5433,Non-mates,NA,NA
10,615,5434,Non-mates,NA,NA
113,615,5435,Non-mates,2,NA
39,615,5436,Non-mates,NA,NA
140,615,5437,Non-mates,NA,NA
40,615,5438,Non-mates,2,2
42,615,5439,Non-mates,2,NA
45,615,5440,Non-mates,NA,NA
51,615,5441,Non-mates,NA,NA
96,615,5442,Non-mates,NA,NA
169,615,5443,Non-mates,NA,NA
54,615,5444,Non-mates,2,2
151,615,5445,Non-mates,2,4
56,615,5446,Non-mates,NA,NA
25,615,5447,Non-mates,2,2
152,615,5448,Non-mates,2,1
3,615,5449,Non-mates,NA,NA
28,615,5450,Non-mates,NA,NA
104,615,5451,Non-mates,NA,NA
5,615,5452,Non-mates,NA,NA
6,615,5453,Non-mates,2,5
133,615,5454,Non-mates,NA,NA
107,615,5455,Non-mates,NA,NA
154,615,5456,Non-mates,2,NA
88,615,5457,Non-mates,2,2
134,615,5458,Non-mates,2,2
34,615,5459,Non-mates,2,2
156,615,5460,Non-mates,NA,NA
35,615,5461,Non-mates,NA,NA
91,615,5462,Non-mates,NA,NA
136,615,5463,Non-mates,NA,NA
112,615,5464,Non-mates,2,NA
37,615,5465,Non-mates,NA,NA
114,615,5466,Non-mates,NA,NA
159,615,5467,Non-mates,2,2
73,615,5468,Non-mates,2,4
162,615,5469,Non-mates,2,NA
163,615,5470,Non-mates,2,2
50,615,5471,Non-mates,NA,NA
52,615,5472,Non-mates,2,2
147,615,5473,Non-mates,2,2
167,615,5474,Non-mates,2,2
78,615,5475,Non-mates,2,2
100,615,5476,Non-mates,NA,NA
82,256,5477,Mates,3,2
102,256,5478,Mates,3,NA
87,256,5479,Mates,3,2
89,256,5480,Mates,3,1
117,256,5481,Mates,3,NA
72,256,5482,Mates,3,2
45,256,5483,Mates,3,NA
145,256,5484,Mates,3,NA
169,256,5485,Mates,3,NA
126,256,5486,Mates,3,NA
81,256,5487,Mates,3,1
131,256,5488,Mates,3,4
105,256,5489,Mates,3,2
109,256,5490,Mates,3,NA
9,256,5491,Mates,3,4
158,256,5492,Mates,3,NA
75,256,5493,Mates,3,NA
93,256,5494,Mates,3,2
76,256,5495,Mates,3,NA
165,256,5496,Mates,3,NA
49,256,5497,Mates,3,NA
122,256,5498,Mates,3,2
19,256,5499,Mates,3,2
53,256,5500,Mates,3,NA
125,256,5501,Mates,3,2
23,256,5502,Mates,3,NA
82,142,5503,Mates,NA,NA
87,142,5504,Mates,NA,NA
40,142,5505,Mates,NA,NA
117,142,5506,Mates,NA,NA
96,142,5507,Mates,NA,NA
54,142,5508,Mates,NA,NA
25,142,5509,Mates,NA,NA
127,142,5510,Mates,NA,NA
128,142,5511,Mates,NA,NA
28,142,5512,Mates,NA,NA
61,142,5513,Mates,NA,NA
6,142,5514,Mates,NA,NA
133,142,5515,Mates,NA,NA
88,142,5516,Mates,NA,NA
156,142,5517,Mates,NA,NA
138,142,5518,Mates,NA,NA
37,142,5519,Mates,NA,NA
68,142,5520,Mates,NA,NA
70,142,5521,Mates,NA,NA
159,142,5522,Mates,NA,NA
43,142,5523,Mates,NA,NA
121,142,5524,Mates,NA,NA
99,142,5525,Mates,NA,NA
82,525,5526,Non-mates,1,2
84,525,5527,Non-mates,1,2
89,525,5528,Non-mates,1,NA
10,525,5529,Non-mates,1,2
113,525,5530,Non-mates,1,NA
140,525,5531,Non-mates,1,NA
117,525,5532,Non-mates,1,NA
142,525,5533,Non-mates,1,2
72,525,5534,Non-mates,1,4
17,525,5535,Non-mates,1,NA
51,525,5536,Non-mates,1,NA
96,525,5537,Non-mates,1,2
